uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1720437683","08 Jul 2024, 11:21","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","Performance and Cocktails","374b2e06-36db-4c36-b853-6b5b57fffac1","Pick A Part That’s New",""
"1720437501","08 Jul 2024, 11:18","Cream","bd0e8d27-f217-45ee-935a-7e8087a1a0cd","Disraeli Gears","0af62ed3-25fb-4a3f-9663-a5614cc3f365","Strange Brew",""
"1720437271","08 Jul 2024, 11:14","Jane's Addiction","e3434cc7-d348-491a-9dc8-325af3d9086d","Ritual de lo Habitual","0239d797-11ca-3d4d-b838-8a70a984f632","Classic Girl","0a384040-22b0-435a-9a23-619d4dd61068"
"1720437037","08 Jul 2024, 11:10","Danger Mouse & Daniele Luppi feat. Norah Jones","","Rome","239c1f07-3b3e-40cc-9e2d-bf0fdef1823d","Season’s Trees",""
"1720436346","08 Jul 2024, 10:59","The Company Band","","The Company Band","ad8ee630-950b-40e0-8983-2111035f33f0","All's Well In Milton Keynes","5fb65a29-0594-30ea-8284-9525297f0801"
"1720436064","08 Jul 2024, 10:54","Go‐Go’s","","Beauty and the Beat","","Lust to Love",""
"1720435829","08 Jul 2024, 10:50","Tom Petty & The Heartbreakers","","Greatest Hits","0386eabb-053d-4804-8e37-313b3988ab99","Learning to Fly",""
"1720435584","08 Jul 2024, 10:46","Queens of the Stone Age","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","Go With the Flow","3ec93956-9cd6-4b74-95d3-395b3d07accd","Go With the Flow","90198ac8-3ad9-4280-9053-cc8f43ec8e23"
"1720435394","08 Jul 2024, 10:43","Love and Rockets","8cb3aa4a-3b4c-48b8-be0a-e57010fc1430","Love and Rockets","18c5f75d-e373-4b7e-b1c5-33ee95a38fed","So Alive","59b34f30-d263-41d1-ae60-7db43ec13443"
"1720435045","08 Jul 2024, 10:37","The Brian Jonestown Massacre","381e8434-109a-439c-8acc-5d328359f2e0","Strung Out In Heaven","1a778ed2-0b95-45cc-8853-ab144236ee33","Dawn","7b8a480c-21be-4472-96b1-056a86419701"
"1720434880","08 Jul 2024, 10:34","The Dandy Warhols","5f572b31-8fd9-45ae-9beb-358c98d839df","Welcome to the Monkey House","3bec09fb-e6fd-47d9-8ddd-3da4ed2d343b","We Used to Be Friends","c8bb8831-6dfd-47d4-8a54-dd830412cbfe"
"1720434648","08 Jul 2024, 10:30","The Stranglers","a96d82a0-cdca-40bf-b4c8-3d7ec178d85b","Rattus Norvegicus","02a2de3a-e117-37f4-8724-f62a465a248a","Hanging Around","9c6335df-e006-4d70-b199-f26380fc1c16"
"1720434352","08 Jul 2024, 10:25","Beck","","The Information","062e0fe2-ba82-4d7d-844a-3e2568d6460f","Nausea","26277469-da5f-401d-974b-729af8f414a4"
"1720434189","08 Jul 2024, 10:23","The Supremes","c1aa2ec9-53e7-4d90-8d36-bac75832e986","Anthology: The Best Of Diana Ross & The Supremes","","Where Did Our Love Go",""
"1720433975","08 Jul 2024, 10:19","Mr. Bungle","277e21a9-2d64-452d-96c4-2d23a7af5891","California","1551204b-f8c4-4985-869a-e7ff46d25ed0","Sweet Charity","270dc3e8-c129-4269-8931-08b6a432ea73"
"1720433742","08 Jul 2024, 10:15","X-Ray Spex","f4c967a4-7591-4bba-8237-82e171a2fa7f","Germfree Adolescents","d9c0f4c7-add9-4c59-86bb-3a9ae336350d","Germfree Adolescents",""
"1720433579","08 Jul 2024, 10:12","Olivia Jean","4f630506-fb37-496c-95ee-31f8c4379484","Bathtub Love Killings","9c573ce6-f47f-4d38-8218-06096e667a8b","Reminisce","2b04a3c2-de95-417f-96e9-4b8a11a1f1a9"
"1720433487","08 Jul 2024, 10:11","Tom Chaplin","f68af171-56ab-49cb-a8c2-977738f1860e","The Wave","5ee19d51-5c3d-4693-a12c-2dda88daa447","Still Waiting","0bfb6400-c5f6-4cc0-94d5-e2d0f88368c7"
"1720433354","08 Jul 2024, 10:09","Grinderman","611f1230-7c2b-4610-b9e6-5a4fcb6e3cc7","Grinderman 2: RMX","","Worm Tamer (A Place to Bury Strangers Remix)","480f17d2-47dd-38f5-aeee-c66d3b88c4b9"
"1720433110","08 Jul 2024, 10:05","Steve Earle and the Del McCoury Band","ec863030-7c13-45a3-a025-a69195d3a020","The Mountain","","The Mountain",""
"1720432872","08 Jul 2024, 10:01","Faith No More","b15ebd71-a252-417d-9e1c-3e6863da68f8","Angel Dust","2123685d-7836-4d13-a71a-2f14c50b8cb6","Land of Sunshine","f71f92c4-cab4-4f98-9d5b-b1238294843a"
"1720432642","08 Jul 2024, 09:57","Audioslave","020bfbb4-05c3-4c86-b372-17825c262094","Revelations","01f4c33a-c7c2-496e-82e4-b1c99dce6e6b","Original Fire","0f1bbb34-6dfb-41c3-89c0-ad941d0919c7"
"1720432296","08 Jul 2024, 09:51","Bee Gees","bf0f7e29-dfe1-416c-b5c6-f9ebc19ea810","Greatest","1626f081-3a2c-414a-836b-198ef4b6d12a","How Deep Is Your Love","577a34a0-7edb-4107-ad38-a27b303cd3b0"
"1720432077","08 Jul 2024, 09:47","David Bowie","5441c29d-3602-4898-b1a1-b77fa23b8e50","Lords Of Dogtown","","Suffragette City","5110bd9b-5c34-430e-a164-797d520a9190"
"1720431855","08 Jul 2024, 09:44","Gomez","","Bring It On","4bac2256-a3e9-4877-bd39-8ccd4b1df6f7","Get Myself Arrested","85297371-ca0a-333a-bf4a-7502f929e912"
"1720431584","08 Jul 2024, 09:39","Kelly Jones","","Don’t Let The Devil Take Another Day","","Katie","0b9a619d-b2dd-4e3a-933b-833d487a344e"
"1720431353","08 Jul 2024, 09:35","Queens of the Stone Age","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","Rated R","11316292-dda6-4465-863a-a82c40e6a6fd","The Lost Art of Keeping a Secret","690c2e80-ac62-411f-a63a-25b7665e4a25"
"1720431187","08 Jul 2024, 09:33","Creedence Clearwater Revival","109958eb-a335-4c5e-907e-597ff4c6af46","Chronicle Vol. 1","85a67593-fdd4-4847-87c8-606933b7d5f2","Bad Moon Rising","771ee183-88af-3ee7-9a02-09f68fa1046f"
"1720431032","08 Jul 2024, 09:30","JEFF the Brotherhood","51b13b20-dc03-4d51-8c6d-f3b0c52476a6","Heavy Days","83dd2e5a-4455-4534-ad2b-a860510b3794","Bone Jam","0e5183f8-642e-3a65-bd0b-3bc869b3df59"
"1720430667","08 Jul 2024, 09:24","Soundgarden","153c9281-268f-4cf3-8938-f5a4593e5df4","Superunknown","04ae4546-532d-4ba5-a798-23dab9dbc921","Black Hole Sun",""
"1720430404","08 Jul 2024, 09:20","Ennio Morricone","a16e47f5-aa54-47fe-87e4-bb8af91a9fdd","The Place Beyond the Pines","8184b50a-8716-4b14-a2da-c768dee9bc30","Ninna Nanna Per Adulteri","3343572c-4e6c-45e8-8a24-091b82d1d548"
"1720430242","08 Jul 2024, 09:17","Loretta Lynn","613260c3-d620-4645-94cd-33cd55f29b1e","Don’t Come Home a Drinkin’ (With Lovin’ on Your Mind)","","There Goes My Everything","28a89c20-6d6a-478b-8c4e-e177c8ca070e"
"1720430064","08 Jul 2024, 09:14","Betty Davis","bb17dc42-ecaf-42ca-aa35-b23207573060","They Say I’m Different","dc91272f-62e5-46e3-9a0d-3fd38c4f6a24","Your Mama Wants Ya Back","1bef1957-d339-4bf6-a44e-25620e53ef9e"
"1720429883","08 Jul 2024, 09:11","Cypress Hill","51508c1f-8d07-4a00-9cf1-26c570fe7b78","CYPRESS HILL","126d0d69-9500-483b-bdaf-71f0114ecca8","Pigs","02eab58e-2b63-4906-b0f7-94e224705e85"
"1720426907","08 Jul 2024, 08:21","Alison Krauss & Gillian Welch","","O Brother, Where Art Thou?","","I’ll Fly Away",""
"1720426690","08 Jul 2024, 08:18","Gillian Welch","2ff49515-1701-4bac-a53a-04345893f3f3","Soul Journey","b3d4dc24-fc81-4f5e-a43e-e60782b7ad2f","Wayside / Back In Time","72d452d3-6acb-3b21-9522-6b4d8b0c06b8"
"1720426484","08 Jul 2024, 08:14","The Psychedelic Furs","9f930ddf-be2f-4de5-a39f-7ae47305752e","Mirror Moves","07547303-ec7d-48ff-a0b2-f395092e46e0","Heaven",""
"1720426372","08 Jul 2024, 08:12","The Pogues","d41a6875-b626-4c0f-89a1-aecb643d29ff","Rum Sodomy & the Lash","248f3e9b-87c0-340f-a8d1-caf89e49a72c","A Pair Of Brown Eyes","a1feeadc-1d01-439e-8447-d054002060b3"
"1720426145","08 Jul 2024, 08:09","DANGERDOOM","be0cb2f2-71c3-4e95-a584-c19248951ff4","The Mouse and the Mask","23871ca5-847f-41c0-aabd-21d2f7222de1","Crosshairs","39897a7d-a1c1-43c6-9b1e-a059a5a7478a"
"1720425932","08 Jul 2024, 08:05","The Prodigy","4a4ee089-93b1-4470-af9a-6ff575d32704","The Fat of the Land","0e5cb11f-d67b-4605-8550-5eea38105b7b","Firestarter",""
"1720425692","08 Jul 2024, 08:01","Banks & Steelz","5d421d97-18a6-4d3c-8fd8-614db9053634","Anything But Words","2b85d9e2-47a0-4de0-9f08-e277d68b89ec","Ana Electronic","00e0730f-3788-4a8b-8481-37a2fb689fd6"
"1720425382","08 Jul 2024, 07:56","Merle Haggard and the Strangers","","Pride In What I Am","2d647107-9782-452d-85aa-6384f483968a","Take a Lot of Pride in What I Am",""
"1720425160","08 Jul 2024, 07:52","John Frusciante","f1571db1-c672-4a54-a2cf-aaa329f26f0b","Shadows Collide With People","0c18d5dd-3e3d-459c-b647-80734819d072","Omission","133388b7-4845-310c-a0ab-2f059a85a2de"
"1720424895","08 Jul 2024, 07:48","The Police","9e0e2b01-41db-4008-bd8b-988977d6019a","Outlandos D’amour","","So Lonely",""
"1720424646","08 Jul 2024, 07:44","Blood Meridian","","Kick Up The Dust","d2193f71-45c3-36ec-946c-a6f1749e9d54","Kick Up The Dust","569f761e-908f-3ee6-8adc-124aa9a7d689"
"1720424441","08 Jul 2024, 07:40","The Subways","20e264d7-b4d5-4e49-8931-a9c67ff07f04","Young for Eternity","68b5b0f1-ea87-4aef-99fb-e2c5afa94f3d","Oh Yeah","55f081b7-4b17-47cf-aec7-67e069d4c046"
"1720424231","08 Jul 2024, 07:37","The Blues Brothers","","The Blues Brothers Complete","3b4c2b4b-f10e-4222-8fd4-fede88633f0e","She Caught the Katy",""
"1720423843","08 Jul 2024, 07:30","The Black Angels","49814f71-8fef-41ec-9af8-b6995c0bd601","Passover","34c1db1d-86c1-41dc-89b1-92ee310c2a5b","Manipulation","02e2579f-1d79-4a65-a62b-dc3c141fc8d1"
"1720423469","08 Jul 2024, 07:24","Talk Talk","a74f43e4-50c4-4b19-a2ce-c05ce9bccb03","The Party’s Over","","Today","573bb95e-1aae-46e9-b9af-fbb71dd3aac7"
"1720423262","08 Jul 2024, 07:21","Fun Lovin' Criminals","1b15e90d-910c-4be4-99cb-463772a6430f","Come Find Yourself","28544dd3-f521-4b76-b8a7-0df1dc269b2a","Bear Hug","3849d0b3-57c6-4fc3-b419-bbf820ab3d31"
"1720423001","08 Jul 2024, 07:16","The Rolling Stones","b071f9fa-14b0-4217-8e97-eb41da73f598","Out of Our Heads","03a57f9c-fc5f-43d6-ae8e-449b6f0f4d57","Play With Fire",""
"1720422799","08 Jul 2024, 07:13","The The","a7409219-a681-4072-adb2-5285106ce6f2","Infected","02a8ca5f-2918-49e5-88a8-c45b638fd36b","Infected","e0033eb6-ffcb-30ad-958a-4a281b1e9045"
"1720422120","08 Jul 2024, 07:02","Stereophonics","0bfba3d3-6a04-4779-bb0a-df07df5b0558","You Gotta Go There to Come Back","14310773-a67d-496e-b7af-be60a13f652e","Maybe Tomorrow","cea5594f-76e7-4421-959c-2bc5c5575969"
"1720421895","08 Jul 2024, 06:58","Tomahawk","6bbf17b0-9464-435e-8ac6-6d4c9c029382","Anonymous","713d1af4-4422-426d-81cb-c92c2706da00","Red Fox","04b6c86e-bb2f-4fba-b7a2-35ca2562f81c"
"1720421526","08 Jul 2024, 06:52","Queens of the Stone Age","7dc8f5bd-9d0b-4087-9f73-dc164950bbd8","Songs for the Deaf","2622f72c-73ae-4a8c-b533-c1d995d260e8","First It Giveth","068dd383-6540-3d66-ac5f-1ca2229c8cd2"
"1720421326","08 Jul 2024, 06:48","The Jimi Hendrix Experience","33b3c323-77c2-417c-a5b4-af7e6a111cc9","Are You Experienced","0f9da849-2a36-4011-8cb4-b02a2c2cd0a2","Hey Joe","418581d1-a09b-342b-a21e-f04eb9e64f24"
"1720421104","08 Jul 2024, 06:45","Rose Royce","846482ac-d4c4-4286-8002-b14a601d8ec0","Car Wash","35df0edb-b8d9-4da3-962c-c675a6e4d7d9","Car Wash","b9aae12d-4708-402e-964f-c6745fb65228"
"1720420866","08 Jul 2024, 06:41","The Rosebuds","14714316-e9eb-41d8-9b07-2bf74b3b7b3e","Life Like","4dc14229-f2ce-45bc-a365-4abe2979932b","Life Like","179353f9-d155-39c2-835b-73fdd2f88607"
"1720420474","08 Jul 2024, 06:34","Nick Cave & the Bad Seeds","172e1f1a-504d-4488-b053-6344ba63e6d0","Dig, Lazarus, Dig!!!","","Today's Lesson","98e3c6f1-aaf7-4024-a0d7-aa84c8fa8c77"
"1720420246","08 Jul 2024, 06:30","Wolfmother","f0c8f75f-8736-4b1d-b312-9349fcff321d","Cosmic Egg","0756ed49-1de4-465e-9ad2-8db032787a98","White Feather","2fbc61b6-b9e6-3b27-9415-93751e47ab85"
"1720420072","08 Jul 2024, 06:27","Black Rebel Motorcycle Club","32b90c92-9978-4a07-90eb-caa4b22f4907","Baby 81","1197b716-3848-4b1c-acc1-7008d5956d80","Berlin","09b1558f-9b6e-4a8c-8042-3fc0f7f541b1"
"1720419904","08 Jul 2024, 06:25","Moby Grape","bf014765-46f0-4cd9-b658-c79c5c0166f8","Moby Grape","7dcb17fc-618e-416f-86ca-b3bc113445a0","Omaha","1fb1bfe4-a358-4e43-8047-741781cd3287"
"1720349861","07 Jul 2024, 10:57","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Rulers, Ruling All Things","d329797f-6c1a-41c0-8054-a1f809ce71fb"
"1720349665","07 Jul 2024, 10:54","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Fortune","149f6219-30e6-3ffe-b487-f7ca6f39bd91"
"1720349484","07 Jul 2024, 10:51","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Core Of Nature","2756a5ea-66f9-4935-9752-1cb20d8a1b82"
"1720349233","07 Jul 2024, 10:47","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Small Mountain","1fc82ef3-7333-3308-8d8c-9e5146925441"
"1720348977","07 Jul 2024, 10:42","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Winter Dies","4ccfb3c3-da23-4e2a-a531-999775fd2ff5"
"1720348739","07 Jul 2024, 10:38","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Courage Of Others","16abf695-006e-4ec1-b8a8-91135907d284","Acts Of Man","0a2dfa8f-4e1b-3698-8b55-65972413ccc2"
"1720348472","07 Jul 2024, 10:34","Kate Bush","4b585938-f271-45e2-b19a-91c634b5e396","Lionheart","0bb72c6c-1883-4c58-95ee-032fdf0560dc","Symphony in Blue","39c3e8a9-785f-482d-88e9-ba604f0f1d46"
"1720348232","07 Jul 2024, 10:30","Michael Jackson","f27ec8db-af05-4f36-916e-3d57f91ecf5e","Thriller","009a9e97-0097-3fa8-ac85-3d67d6d5e06e","The Lady in My Life","e96071bc-f250-4d81-9b3b-632659a9562b"
"1720347955","07 Jul 2024, 10:25","Fleetwood Mac","bd13909f-1c29-4c27-a874-d4aaf27c5b1a","Tusk","11d69d74-6c52-4866-a75c-ec7952f567ce","Over & Over","1016a624-8820-483e-a4d7-b8559390a31d"
"1720347683","07 Jul 2024, 10:21","Supertramp","d2ff6b6b-fc30-48dc-8952-06f9d8fc64f8","Magnolia Soundtrack","","Logical Song","7f485aa0-62a9-45cd-a63e-29b35d2c22c6"
"1720347386","07 Jul 2024, 10:16","Joan Armatrading","fa598e78-5cc5-4a8b-a3b5-63934d4712c7","Love & Affection","48b5a228-e179-4364-b919-c8bd3ea78269","Flight Of The Wild Geese","c35e87ed-dbff-3a7f-bffc-9202a94e3388"
"1720347260","07 Jul 2024, 10:14","Joan as Police Woman","62773859-b9b9-4108-b814-cfd91459d716","Real Life","0c6e55b5-29ac-4734-b56d-74cc3cf9a8fe","Eternal Flame","692a8ff6-3d98-4942-9e6e-0f60348b673f"
"1720347027","07 Jul 2024, 10:10","Joan as Police Woman","62773859-b9b9-4108-b814-cfd91459d716","Real Life","0c6e55b5-29ac-4734-b56d-74cc3cf9a8fe","Feed The Light","1592648a-41d9-4806-b80e-31643a4fb83d"
"1720346683","07 Jul 2024, 10:04","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Trials Of Van Occupanther","099ab107-1e1a-4693-ae21-e24518ba1c34","Young Bride","0a703ca8-d3c6-3636-9c53-e106eb87a81c"
"1720346413","07 Jul 2024, 10:00","Midlake","da90b5da-349e-4906-a0b4-805f5e46190d","The Trials Of Van Occupanther","099ab107-1e1a-4693-ae21-e24518ba1c34","Roscoe","08ca07a6-6314-3ded-86cc-ddfc487276b2"
"1720346036","07 Jul 2024, 09:53","Wolfmother","f0c8f75f-8736-4b1d-b312-9349fcff321d","Wolfmother","091e752e-5b9b-4223-be95-ed0807a5fba5","Dimension","5a35b3bc-f38e-4f49-8424-c304c2a16d69"
"1720345826","07 Jul 2024, 09:50","The Lovetones","3aab9202-0373-438e-b03f-16a625bf7a98","Meditations","5b179718-55bb-4549-ac5d-70ab499d4716","(I Gotta) Feel","2593a0ff-74c3-464c-9d1e-e5c3b78ee14c"
"1720345586","07 Jul 2024, 09:46","Ben Harper","1582a5b8-538e-45e7-9ae4-4099439a0e79","Diamonds On The Inside","3fe26749-571f-480c-b070-4f62c3f366bb","She's Only Happy In The Sun","df595f8e-886d-45ed-9838-52dac6280311"
"1720345271","07 Jul 2024, 09:41","Ane Brun","d735497b-25f9-4503-8fb5-f50150730c18","Spending Time With Morgan","2c12cad5-bfca-4738-a06d-16b0b7b2679d","Drowning In Those Eyes","1f2fcf25-82d9-37d3-9a98-a0f2ff90d397"
"1720345129","07 Jul 2024, 09:38","The Rosebuds","14714316-e9eb-41d8-9b07-2bf74b3b7b3e","The Rosebuds Make Out","c38bcf2e-0fb1-4ed1-8c5b-16dec6db3e2b","Kicks in the Schoolyard","363572a6-4fbf-3286-8ade-61a0b40da04b"
"1720344932","07 Jul 2024, 09:35","The Flaming Lips","1f43d76f-8edf-44f6-aaf1-b65f05ad9402","Yoshimi Battles the Pink Robots","0a3b65fb-b4dc-411c-b448-d89851ed7c12","Fight Test","1b8e706a-454e-4466-9a8b-75214b5965f7"
"1720344758","07 Jul 2024, 09:32","M. Ward","655b3e5b-09e4-45dd-941c-6fa3fc12521b","End of Amnesia","0196a9ed-4901-48d9-91bf-5e1b7473e7cd","End of Amnesia","3499a406-0d50-3644-90a0-a9170e7a8094"
"1720344619","07 Jul 2024, 09:30","Starsailor","fbd86487-ccb5-4a57-a860-cc3d360b5115","Love Is Here","4698a5d0-4161-4e2b-88e5-7664e7cb826d","Alcoholic","11bc8daa-9c94-463e-a950-4a8de7dfd662"
"1720344442","07 Jul 2024, 09:27","Frank Black and the Catholics","b025b720-a68c-4bd1-95fa-0ba95ed7a920","Dog in the Sand","6b189b45-501b-4d76-89e5-c14b05b5e58b","Stupid Me","ef8f7b91-f63e-42f2-93d2-2b988b2ea639"
"1720344271","07 Jul 2024, 09:24","Linkin Park","f59c5520-5f46-4d2c-b2c4-822eabf53419","Hybrid Theory","04b8953c-969a-423a-8847-ccf78b83d013","In the End","4240ee2f-3da3-355f-9a4e-8480c0cb520a"
"1720344096","07 Jul 2024, 09:21","The Rockfords","f40ce3f1-9dcf-41c9-89ca-3bf25bd629e3","The Rockfords","491a7e1f-b5bb-45b0-90f7-e3515d9e5462","This Life",""
"1720343852","07 Jul 2024, 09:17","Alice in Chains","4bd95eea-b9f6-4d70-a36c-cfea77431553","Nothing Safe: The Best Of The Box","154145cd-b9e6-4825-92d8-4af1bb455840","Again","5f10a5a2-5ca6-4e06-96db-4d914337e608"
"1720343540","07 Jul 2024, 09:12","Monster Magnet","a0955511-1324-4e9b-834f-e1e140502850","The Matrix","b0492de5-8bda-3f4a-91ac-a562eb1c0648","Look to Your Orb for the Warning","09a20f1d-1ada-36a9-b8d0-1fbc5b0c3ad0"
"1720343301","07 Jul 2024, 09:08","Control Machete","38c8254f-ceac-460d-9123-5af2d7a4fc7e","Mucho Barato","388e08e5-d982-4530-85d8-f4301d19ef81","Cheve","ec72d665-bd3e-40ea-9d91-e77fc3e5392a"
"1720343048","07 Jul 2024, 09:04","Rage Against the Machine","3798b104-01cb-484c-a3b0-56adc6399b80","Evil Empire","15dac59f-f199-49c5-bbc9-37a8dc86f7ab","Vietnow","46ec3fed-74b2-4faa-b9bc-db684c9a8606"
"1720342847","07 Jul 2024, 09:00","Giovanni Battista Pergolesi","7640225e-5758-40e2-a37b-971c2a7994b0","Stabat Mater","","Stabat Mater. III. O quam tristis","3fe14c74-b228-41fe-8966-5dd51915fc82"
"1720342576","07 Jul 2024, 08:56","Kyuss","ea0f2a37-7007-4217-a812-396227f5013a","Welcome to Sky Valley","4cdb61db-2bec-4a2d-a905-ed18bde41a28","Space Cadet","196a14b1-f698-45c6-b242-45ccff8478d8"
"1720342265","07 Jul 2024, 08:51","Nirvana","","MTV Unplugged in New York","045af24f-47aa-4730-a2e6-cc135a12a610","Something in the Way",""
"1720342059","07 Jul 2024, 08:47","Pearl Jam","83b9cbe7-9857-49e2-ab8e-b57b01038103","Vs.","0a36d29c-e0cc-4205-a40e-5b04013cff5f","Animal",""
"1720341827","07 Jul 2024, 08:43","Neil Young","75167b8b-44e4-407b-9d35-effe87b223cf","Harvest","0892f965-4ba7-300e-a0dc-88e036d2db75","Harvest","60f236d1-c903-4c77-b2b2-5b310c473b2e"
"1720341634","07 Jul 2024, 08:40","Gordon Lightfoot","9d97b077-b28d-4ba8-a3d9-c71926e3b2b6","Sundown","04bf6d55-a6b3-4b9d-bdeb-d342e468c1d6","Sundown",""
"1720341398","07 Jul 2024, 08:36","Concrete Blonde","701fc524-b5f2-42f2-9db7-8198cdd6839c","Pump Up the Volume: Music From the Original Motion Picture Soundtrack","377ca9a4-71d8-424d-b68a-f40e80c79ac8","Everybody Knows","588bbbd3-c504-4dc9-9e0b-4457cd55780e"
"1720341144","07 Jul 2024, 08:32","Faith No More","b15ebd71-a252-417d-9e1c-3e6863da68f8","Grosse Pointe Blank","","We Care a Lot","66706c56-168b-4a30-952c-e9817725368f"
"1720340970","07 Jul 2024, 08:29","Po' Girl","74c94b37-d05b-4d7e-910b-2afbffef342f","Vagabond Lullabies","50eaecf5-a0e8-4065-82bc-1e29487c2afc","Prairie Girl Gone","52b2f149-be6b-3e80-b741-00ffb65c4a47"
"1720340891","07 Jul 2024, 08:28","Po' Girl","74c94b37-d05b-4d7e-910b-2afbffef342f","Vagabond Lullabies","50eaecf5-a0e8-4065-82bc-1e29487c2afc","Take the Long Way","4bf004c7-0450-3281-88ad-a64df5c21475"
"1720340501","07 Jul 2024, 08:21","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Blue Horse","1ff4ea24-a87a-4240-a76c-d6249f559db4","Broken Telephone","2da4b069-a505-4d18-a37d-ba9ac9eeb1b0"
"1720340178","07 Jul 2024, 08:16","Ane Brun","d735497b-25f9-4503-8fb5-f50150730c18","Rarities","400e7dd3-8eee-41c4-b0d8-9d611c7025fa","All My Tears","1b188283-d042-4335-8c33-fe76ead10a8c"
"1720340043","07 Jul 2024, 08:14","Brandi Carlile","baf05baf-69fb-47dd-93c2-033536b8c385","Give Up the Ghost","0964676d-838b-41bd-9e7b-026b11dc30ea","Pride and Joy","08a38722-b5b0-302e-bdd6-72b9baf8d0be"
"1720339816","07 Jul 2024, 08:10","The Civil Wars","91dad7e7-0bf6-47e8-bd42-ef1fac32c729","Live at Eddie's Attic","53f1355e-75d5-4a21-b3a9-bed1d6ae231e","20 Years","046da905-018e-45fc-8ed1-48f76a36f3cc"
"1720339604","07 Jul 2024, 08:06","Gretchen Peters","ca311a64-0a30-4fdb-ad0c-02444b8b0b8b","Hello Cruel World","65f9a611-7a1a-445d-937f-9e84e5e13525","The Matador","943c72b2-08de-4253-ae6d-596e43afaa81"
"1720339369","07 Jul 2024, 08:02","Frazey Ford","","Indian Ocean","0675a98a-49ca-447d-a55d-598f00680f35","You’re not free",""
"1720339137","07 Jul 2024, 07:58","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Hello Love","608d9fb7-94fb-4a7f-a98e-22de8fa8406b","A Thousand Tiny Pieces","0bb1af36-68a6-41c3-8f99-f697b2d38d51"
"1720338848","07 Jul 2024, 07:54","Ruth Moody","3e528d4c-78a0-4bf2-8480-bd45c28b6fcf","The Garden","f8c01aab-02cf-487f-b430-03bb2c5df7b5","Winter Waltz","929a0dac-d138-3a92-b429-33c8ca78341f"
"1720338625","07 Jul 2024, 07:50","Sarah Jarosz","6c44e99b-3450-45b7-b240-6e7026d0bcff","Undercurrent","04cb0436-ce3d-41e7-8fa7-71420eded06d","House Of Mercy","31c6fd48-124b-4548-af88-ed0af6bf2326"
"1720338423","07 Jul 2024, 07:47","Isobel Campbell & Mark Lanegan","","Ramblin' Man","","St. James Infirmary","d5e1e698-9552-3884-9768-4d4bf0d376bc"
"1720338229","07 Jul 2024, 07:43","The Be Good Tanyas","bf52f343-a752-4633-8521-9e99eaad8f9f","Hello Love","608d9fb7-94fb-4a7f-a98e-22de8fa8406b","For the Turnstiles","09c4d475-6e3d-4874-a72f-8bf705a90128"
